Cluster_ID	Cluster_Genes	Maize_Gene	Sorghum_Gene	Orzya_Gene	Note
Cluster_3568	Zm00008a033299,Zm00008a033300	Zm00008a033299	Sobic.010G098100.1	NA	PASS
Cluster_3568	Zm00008a033299,Zm00008a033300	Zm00008a033300	Sobic.010G098000.1	NA	PASS
Cluster_3572	Zm00008a033943,Zm00008a033934,Zm00008a033939,Zm00008a033931	Zm00008a033931	Sobic.010G006700.1	NA	PASS
Cluster_3572	Zm00008a033943,Zm00008a033934,Zm00008a033939,Zm00008a033931	Zm00008a033934	Sobic.010G005900.1	NA	PASS
Cluster_3572	Zm00008a033943,Zm00008a033934,Zm00008a033939,Zm00008a033931	Zm00008a033939	Sobic.010G005401.1	OS06T0107600-01	PASS
Cluster_3572	Zm00008a033943,Zm00008a033934,Zm00008a033939,Zm00008a033931	Zm00008a033943	Sobic.010G004200.1	NA	PASS
Cluster_3573	Zm00008a033936,Zm00008a033937,Zm00008a033935,Zm00008a033938	Zm00008a033936	Sobic.010G005600.3	NA	PASS
Cluster_3573	Zm00008a033936,Zm00008a033937,Zm00008a033935,Zm00008a033938	Zm00008a033938	Sobic.010G005500.1	OS02T0103800-03	PASS
Cluster_3575	Zm00008a033968,Zm00008a033958,Zm00008a033959,Zm00008a033960	Zm00008a033968	Sobic.010G000100.1	NA	FAIL
Cluster_3577	Zm00008a033967,Zm00008a033966	Zm00008a033967	Sobic.010G001500.1	NA	FAIL
Cluster_3577	Zm00008a033967,Zm00008a033966	Zm00008a033966	Sobic.003G441400.1	NA	FAIL
Cluster_3578	Zm00008a033970,Zm00008a033971	Zm00008a033971	Sobic.010G000600.1	NA	PASS
Cluster_3580	Zm00008a033980,Zm00008a033981	Zm00008a033980	Sobic.010G001100.1	NA	FAIL
Cluster_3582	Zm00008a034005,Zm00008a034006	Zm00008a034006	Sobic.010G109400.1	NA	PASS
Cluster_3582	Zm00008a034005,Zm00008a034006	Zm00008a034005	Sobic.010G109300.1	NA	PASS
Cluster_3583	Zm00008a034018,Zm00008a034017	Zm00008a034017	Sobic.010G112300.1	NA	PASS
Cluster_3584	Zm00008a034032,Zm00008a034033,Zm00008a034030,Zm00008a034031,Zm00008a034034,Zm00008a034026,Zm00008a034035	Zm00008a034035	Sobic.010G113700.1	NA	PASS
Cluster_3585	Zm00008a034039,Zm00008a034036,Zm00008a034037	Zm00008a034036	Sobic.010G114300.1	NA	PASS
Cluster_3585	Zm00008a034039,Zm00008a034036,Zm00008a034037	Zm00008a034037	Sobic.010G114400.1	NA	PASS
Cluster_3587	Zm00008a034044,Zm00008a034045	Zm00008a034044	Sobic.010G115300.1	NA	PASS
Cluster_3587	Zm00008a034044,Zm00008a034045	Zm00008a034045	Sobic.010G115500.1	OS06T0274300-01	PASS
Cluster_3590	Zm00008a034088,Zm00008a034087,Zm00008a034086	Zm00008a034088	Sobic.010G120400.1	NA	PASS
Cluster_3591	Zm00008a034094,Zm00008a034095	Zm00008a034094	Sobic.010G121800.1	OS02T0658600-00	PASS
Cluster_3592	Zm00008a034096,Zm00008a034080,Zm00008a034079	Zm00008a034079	Sobic.010G119600.1	NA	PASS
Cluster_3592	Zm00008a034096,Zm00008a034080,Zm00008a034079	Zm00008a034080	Sobic.010G120000.1	OS06T0286146-00	PASS
Cluster_3593	Zm00008a034111,Zm00008a034110	Zm00008a034110	Sobic.010G125100.1	NA	PASS
Cluster_3594	Zm00008a034119,Zm00008a034118	Zm00008a034118	Sobic.010G127300.1	NA	PASS
Cluster_3595	Zm00008a034124,Zm00008a034125,Zm00008a034127,Zm00008a034120,Zm00008a034121,Zm00008a034134,Zm00008a034115	Zm00008a034115	Sobic.010G126400.1	NA	PASS
Cluster_3595	Zm00008a034124,Zm00008a034125,Zm00008a034127,Zm00008a034120,Zm00008a034121,Zm00008a034134,Zm00008a034115	Zm00008a034120	Sobic.010G127600.1	NA	PASS
Cluster_3595	Zm00008a034124,Zm00008a034125,Zm00008a034127,Zm00008a034120,Zm00008a034121,Zm00008a034134,Zm00008a034115	Zm00008a034121	Sobic.010G128000.1	NA	PASS
Cluster_3595	Zm00008a034124,Zm00008a034125,Zm00008a034127,Zm00008a034120,Zm00008a034121,Zm00008a034134,Zm00008a034115	Zm00008a034127	Sobic.003G226900.1	NA	FAIL
Cluster_3595	Zm00008a034124,Zm00008a034125,Zm00008a034127,Zm00008a034120,Zm00008a034121,Zm00008a034134,Zm00008a034115	Zm00008a034134	Sobic.010G129300.1	NA	PASS
Cluster_3598	Zm00008a034143,Zm00008a034145	Zm00008a034143	Sobic.010G130900.1	NA	PASS
Cluster_3598	Zm00008a034143,Zm00008a034145	Zm00008a034145	Sobic.010G131200.1	NA	PASS
Cluster_3599	Zm00008a033334,Zm00008a033335,Zm00008a033336	Zm00008a033334	Sobic.010G092400.1	OS06T0227250-00	PASS
Cluster_3599	Zm00008a033334,Zm00008a033335,Zm00008a033336	Zm00008a033336	Sobic.010G092300.1	NA	PASS
Cluster_3600	Zm00008a034156,Zm00008a034157	Zm00008a034156	Sobic.010G132300.1	NA	PASS
Cluster_3606	Zm00008a034195,Zm00008a034187	Zm00008a034195	Sobic.010G138500.2	NA	PASS
Cluster_3607	Zm00008a033343,Zm00008a033344	Zm00008a033344	Sobic.010G091600.1	NA	PASS
Cluster_3609	Zm00008a034206,Zm00008a034205	Zm00008a034205	Sobic.010G139500.1	NA	PASS
Cluster_3609	Zm00008a034206,Zm00008a034205	Zm00008a034206	Sobic.010G139400.1	NA	PASS
Cluster_3610	Zm00008a033352,Zm00008a033350,Zm00008a033351	Zm00008a033352	Sobic.010G090000.1	NA	PASS
Cluster_3611	Zm00008a034229,Zm00008a034228,Zm00008a034216	Zm00008a034228	Sobic.010G143900.1	NA	PASS
Cluster_3611	Zm00008a034229,Zm00008a034228,Zm00008a034216	Zm00008a034229	Sobic.010G144400.1	NA	PASS
Cluster_3613	Zm00008a034238,Zm00008a034239	Zm00008a034238	Sobic.010G147100.1	NA	PASS
Cluster_3614	Zm00008a034252,Zm00008a034253,Zm00008a034251	Zm00008a034253	Sobic.010G168400.1	NA	PASS
Cluster_3617	Zm00008a034269,Zm00008a034268	Zm00008a034269	Sobic.010G169600.1	NA	PASS
Cluster_3618	Zm00008a034270,Zm00008a034272	Zm00008a034270	Sobic.010G169700.1	NA	PASS
Cluster_3620	Zm00008a034278,Zm00008a034277	Zm00008a034278	Sobic.010G170400.1	NA	PASS
Cluster_3622	Zm00008a034293,Zm00008a034298,Zm00008a034303	Zm00008a034298	Sobic.010G161800.1	NA	PASS
Cluster_3622	Zm00008a034293,Zm00008a034298,Zm00008a034303	Zm00008a034303	Sobic.010G161600.1	NA	PASS
Cluster_3625	Zm00008a034339,Zm00008a034338,Zm00008a034329,Zm00008a034326,Zm00008a034327,Zm00008a034337,Zm00008a034336,Zm00008a034324,Zm00008a034333	Zm00008a034326	Sobic.K031200.1	OS06T0537500-00	FAIL
Cluster_3625	Zm00008a034339,Zm00008a034338,Zm00008a034329,Zm00008a034326,Zm00008a034327,Zm00008a034337,Zm00008a034336,Zm00008a034324,Zm00008a034333	Zm00008a034329	Sobic.010G158400.1	OS06T0536100-00	PASS
Cluster_3625	Zm00008a034339,Zm00008a034338,Zm00008a034329,Zm00008a034326,Zm00008a034327,Zm00008a034337,Zm00008a034336,Zm00008a034324,Zm00008a034333	Zm00008a034333	Sobic.010G158100.3	OS06T0535400-01	FAIL
Cluster_3625	Zm00008a034339,Zm00008a034338,Zm00008a034329,Zm00008a034326,Zm00008a034327,Zm00008a034337,Zm00008a034336,Zm00008a034324,Zm00008a034333	Zm00008a034337	Sobic.010G157300.1	OS06T0534950-00	FAIL
Cluster_3625	Zm00008a034339,Zm00008a034338,Zm00008a034329,Zm00008a034326,Zm00008a034327,Zm00008a034337,Zm00008a034336,Zm00008a034324,Zm00008a034333	Zm00008a034338	Sobic.010G157100.1	NA	FAIL
Cluster_3625	Zm00008a034339,Zm00008a034338,Zm00008a034329,Zm00008a034326,Zm00008a034327,Zm00008a034337,Zm00008a034336,Zm00008a034324,Zm00008a034333	Zm00008a034339	Sobic.010G156800.1	NA	FAIL
Cluster_3628	Zm00008a033257,Zm00008a033258	Zm00008a033258	Sobic.010G104300.1	NA	PASS
Cluster_3630	Zm00008a034372,Zm00008a034374	Zm00008a034372	Sobic.010G152400.1	OS06T0311000-00	PASS
Cluster_3630	Zm00008a034372,Zm00008a034374	Zm00008a034374	Sobic.010G152300.1	NA	PASS
Cluster_3633	Zm00008a033394,Zm00008a033395	Zm00008a033394	Sobic.010G083500.1	NA	PASS
Cluster_3633	Zm00008a033394,Zm00008a033395	Zm00008a033395	Sobic.010G083400.1	NA	PASS
Cluster_3634	Zm00008a034394,Zm00008a034393	Zm00008a034394	Sobic.010G147833.1	NA	PASS
Cluster_3636	Zm00008a034417,Zm00008a034414	Zm00008a034414	Sobic.010G166800.1	NA	PASS
Cluster_3636	Zm00008a034417,Zm00008a034414	Zm00008a034417	Sobic.010G166500.1	OS06T0556000-01	PASS
Cluster_3637	Zm00008a033403,Zm00008a033402	Zm00008a033402	Sobic.010G082000.1	OS06T0212600-00	PASS
Cluster_3637	Zm00008a033403,Zm00008a033402	Zm00008a033403	NA	OS06T0211600-01	Orthofinder_Only
Cluster_3638	Zm00008a034426,Zm00008a034425	Zm00008a034425	Sobic.010G165100.1	NA	PASS
Cluster_3639	Zm00008a033262,Zm00008a033260	Zm00008a033260	Sobic.010G104700.1	NA	PASS
Cluster_3639	Zm00008a033262,Zm00008a033260	Zm00008a033262	Sobic.010G105000.1	OS06T0254700-01	PASS
Cluster_3640	Zm00008a034450,Zm00008a034446,Zm00008a034445	Zm00008a034445	Sobic.010G163000.1	NA	PASS
Cluster_3640	Zm00008a034450,Zm00008a034446,Zm00008a034445	Zm00008a034446	Sobic.010G162700.1	NA	PASS
Cluster_3640	Zm00008a034450,Zm00008a034446,Zm00008a034445	Zm00008a034450	Sobic.010G162400.1	OS06T0548100-00	PASS
Cluster_3641	Zm00008a033409,Zm00008a033410	Zm00008a033410	Sobic.010G080400.1	NA	PASS
Cluster_3642	Zm00008a034463,Zm00008a034464	Zm00008a034464	Sobic.010G172700.1	NA	PASS
Cluster_3644	Zm00008a034472,Zm00008a034471	Zm00008a034471	Sobic.010G173400.1	NA	PASS
Cluster_3646	Zm00008a034479,Zm00008a034481,Zm00008a034480	Zm00008a034481	Sobic.010G174100.1	OS06T0574000-00	PASS
Cluster_3647	Zm00008a033422,Zm00008a033421	Zm00008a033421	Sobic.010G079300.1	NA	PASS
Cluster_3650	Zm00008a034521,Zm00008a034522	Zm00008a034522	Sobic.010G183400.1	NA	FAIL
Cluster_3654	Zm00008a034548,Zm00008a034549	Zm00008a034549	Sobic.010G180400.1	NA	PASS
Cluster_3656	Zm00008a034553,Zm00008a034555,Zm00008a034554,Zm00008a034557,Zm00008a034568,Zm00008a034564,Zm00008a034565,Zm00008a034563	Zm00008a034553	Sobic.010G179500.1	NA	PASS
Cluster_3656	Zm00008a034553,Zm00008a034555,Zm00008a034554,Zm00008a034557,Zm00008a034568,Zm00008a034564,Zm00008a034565,Zm00008a034563	Zm00008a034557	Sobic.010G178900.1	NA	PASS
Cluster_3658	Zm00008a034579,Zm00008a034578	Zm00008a034578	Sobic.010G184500.1	NA	PASS
Cluster_3659	Zm00008a034580,Zm00008a034581	Zm00008a034580	Sobic.010G184600.1	NA	PASS
Cluster_3659	Zm00008a034580,Zm00008a034581	Zm00008a034581	Sobic.010G184800.1	NA	PASS
Cluster_3660	Zm00008a034584,Zm00008a034583	Zm00008a034584	Sobic.010G185100.2	OS06T0603400-02	PASS
Cluster_3662	Zm00008a034597,Zm00008a034596	Zm00008a034596	Sobic.010G186100.1	NA	PASS
Cluster_3663	Zm00008a034603,Zm00008a034600	Zm00008a034603	Sobic.010G186300.1	NA	PASS
Cluster_3665	Zm00008a034620,Zm00008a034614	Zm00008a034620	Sobic.010G188000.1	NA	PASS
Cluster_3665	Zm00008a034620,Zm00008a034614	Zm00008a034614	Sobic.001G021200.5	NA	FALSE
Cluster_3668	Zm00008a034644,Zm00008a034643	Zm00008a034644	Sobic.010G205900.1	NA	PASS
Cluster_3668	Zm00008a034644,Zm00008a034643	Zm00008a034643	Sobic.010G206000.1	NA	PASS
Cluster_3669	Zm00008a033454,Zm00008a033464	Zm00008a033454	Sobic.010G076600.1	NA	PASS
Cluster_3669	Zm00008a033454,Zm00008a033464	Zm00008a033464	Sobic.010G074000.1	OS06T0198900-01	PASS
Cluster_3682	Zm00008a039404,Zm00008a039403	Zm00008a039404	Sobic.009G047200.1	NA	FAIL
Cluster_3689	Zm00008a040352,Zm00008a040356	Zm00008a040352	Sobic.005G168000.1	NA	FAIL
Cluster_3691	Zm00008a040457,Zm00008a040458	Zm00008a040458	Sobic.005G168000.1	NA	FAIL
Cluster_3693	Zm00008a039636,Zm00008a039635	Zm00008a039636	Sobic.006G100332.1	NA	FAIL
Cluster_3695	Zm00008a040489,Zm00008a040490	Zm00008a040490	Sobic.005G215500.1	NA	FAIL
Cluster_3698	Zm00008a040554,Zm00008a040553	Zm00008a040553	Sobic.006G200300.1	NA	FAIL
Cluster_3699	Zm00008a039689,Zm00008a039688,Zm00008a039692	Zm00008a039689	Sobic.005G049600.1	NA	FAIL
Cluster_3701	Zm00008a039743,Zm00008a039744	Zm00008a039744	Sobic.002G320800.1	OS07T0520600-02	FAIL
Cluster_3713	Zm00008a039932,Zm00008a039931	Zm00008a039932	Sobic.010G190100.1	NA	FAIL
Cluster_3715	Zm00008a039976,Zm00008a039977	Zm00008a039976	Sobic.006G237300.1	NA	FAIL
Cluster_3718	Zm00008a040053,Zm00008a040052	Zm00008a040053	Sobic.007G101900.2	NA	FAIL
Cluster_3727	Zm00008a040269,Zm00008a040267	Zm00008a040269	Sobic.001G310300.1	OS10T0543800-00	FAIL
Cluster_2150	Zm00008a021830,Zm00008a021831	Zm00008a021831	Sobic.004G153200.1	NA	PASS
Cluster_0039	Zm00008a038103,Zm00008a038102	Zm00008a038102	Sobic.006G116700.1	NA	PASS
Cluster_3016	Zm00008a027413,Zm00008a027412	Zm00008a027412	Sobic.002G128900.1	NA	PASS
Cluster_1566	Zm00008a014641,Zm00008a014640	Zm00008a014640	Sobic.003G220700.1	NA	PASS
Cluster_3071	Zm00008a030015,Zm00008a030016	Zm00008a030015	Sobic.003G089000.1	NA	FAIL
Cluster_1004	Zm00008a009445,Zm00008a009444	Zm00008a009444	Sobic.002G310300.1	NA	PASS
Cluster_1652	Zm00008a011758,Zm00008a011756	Zm00008a011756	Sobic.003G151500.1	NA	PASS
Cluster_3415	Zm00008a034991,Zm00008a034990	Zm00008a034991	Sobic.001G296500.1	NA	PASS
Cluster_1204	Zm00008a007460,Zm00008a007463	Zm00008a007460	Sobic.006G068800.1	NA	PASS
Cluster_0473	Zm00008a004046,Zm00008a004045	Zm00008a004045	Sobic.001G202400.1	NA	PASS
Cluster_2416	Zm00008a020750,Zm00008a020749	Zm00008a020750	Sobic.004G011700.3	NA	PASS
Cluster_2913	Zm00008a029113,Zm00008a029114	Zm00008a029113	Sobic.002G341800.1	NA	PASS
Cluster_1397	Zm00008a013227,Zm00008a013228	Zm00008a013227	Sobic.003G367400.1	NA	FAIL
Cluster_0510	Zm00008a004384,Zm00008a004385	Zm00008a004384	Sobic.001G250300.1	NA	PASS
Cluster_2075	Zm00008a021231,Zm00008a021230	Zm00008a021231	Sobic.004G075800.1	NA	PASS
Cluster_1431	Zm00008a013487,Zm00008a013488	Zm00008a013488	Sobic.003G337300.1	NA	PASS
Cluster_0976	Zm00008a009136,Zm00008a009135	Zm00008a009136	Sobic.002G249800.1	NA	PASS
Cluster_1393	Zm00008a013183,Zm00008a013182	Zm00008a013182	Sobic.003G372500.1	NA	PASS
Cluster_1193	Zm00008a006110,Zm00008a006109	Zm00008a006110	Sobic.006G242400.1	NA	FAIL
Cluster_3160	Zm00008a032139,Zm00008a032140	Zm00008a032139	NA	OS01T0629600-01	BLAST_Leftmost
Cluster_3597	Zm00008a034141,Zm00008a034142	Zm00008a034141	Sobic.010G130300.1	NA	PASS
Cluster_0618	Zm00008a005424,Zm00008a005422	Zm00008a005424	Sobic.001G063300.1	NA	PASS
Cluster_2787	Zm00008a028032,Zm00008a028041	Zm00008a028032	Sobic.002G201000.1	NA	PASS
Cluster_3438	Zm00008a033535,Zm00008a033534	Zm00008a033534	Sobic.010G066800.1	NA	PASS
Cluster_2501	Zm00008a025001,Zm00008a025002	Zm00008a025001	Sobic.010G086200.1	NA	PASS
Cluster_1452	Zm00008a013669,Zm00008a013670	Zm00008a013669	Sobic.003G316300.1	NA	PASS
Cluster_1638	Zm00008a011683,Zm00008a011684	Zm00008a011684	Sobic.003G143700.2	NA	PASS
Cluster_3008	Zm00008a027332,Zm00008a027333	Zm00008a027332	Sobic.002G117600.1	NA	PASS
Cluster_3537	Zm00008a036234,Zm00008a036235	Zm00008a036234	Sobic.001G542400.1	NA	PASS
Cluster_0667	Zm00008a005841,Zm00008a005842	Zm00008a005841	Sobic.001G006000.1	NA	PASS
Cluster_2796	Zm00008a028074,Zm00008a028075	Zm00008a028074	Sobic.002G203900.1	NA	PASS
Cluster_2972	Zm00008a027130,Zm00008a027129	Zm00008a027129	Sobic.002G083200.1	NA	PASS
Cluster_3175	Zm00008a032252,Zm00008a032251	Zm00008a032251	Sobic.003G253600.1	NA	PASS
Cluster_1338	Zm00008a011033,Zm00008a011034	Zm00008a011033	Sobic.003G059400.1	NA	PASS
Cluster_2789	Zm00008a028039,Zm00008a028050	Zm00008a028039	Sobic.002G202000.1	NA	PASS
Cluster_3282	Zm00008a030322,Zm00008a030323	Zm00008a030323	Sobic.003G021200.1	NA	FAIL
Cluster_2527	Zm00008a025296,Zm00008a025297	Zm00008a025296	Sobic.009G053900.1	NA	PASS
Cluster_0782	Zm00008a001862,Zm00008a001858	Zm00008a001858	Sobic.001G324100.1	NA	PASS
Cluster_2116	Zm00008a019679,Zm00008a019680	Zm00008a019680	Sobic.001G144100.1	NA	PASS
Cluster_0101	Zm00008a038781,Zm00008a038782	Zm00008a038782	Sobic.006G252300.1	NA	PASS
Cluster_0027	Zm00008a037977,Zm00008a037978	Zm00008a037977	Sobic.006G095600.1	NA	PASS
Cluster_1292	Zm00008a010989,Zm00008a010990	Zm00008a010989	Sobic.003G052800.1	NA	PASS
Cluster_0679	Zm00008a000917,Zm00008a000918	Zm00008a000918	Sobic.001G439100.1	NA	PASS
Cluster_0063	Zm00008a038305,Zm00008a038306	Zm00008a038305	Sobic.006G159300.1	NA	PASS
Cluster_2464	Zm00008a021150,Zm00008a021149	Zm00008a021149	Sobic.004G068100.1	NA	PASS
Cluster_2935	Zm00008a029402,Zm00008a029401	Zm00008a029402	Sobic.002G380600.1	NA	PASS
Cluster_1436	Zm00008a013515,Zm00008a013514	Zm00008a013515	Sobic.003G334700.1	NA	PASS
Cluster_1814	Zm00008a017513,Zm00008a017514	Zm00008a017513	Sobic.004G312500.1	NA	PASS
Cluster_3246	Zm00008a032949,Zm00008a032950	Zm00008a032950	Sobic.003G348300.1	NA	PASS
Cluster_1417	Zm00008a013362,Zm00008a013363	Zm00008a013362	Sobic.003G350700.1	NA	PASS
Cluster_2096	Zm00008a021354,Zm00008a021359	Zm00008a021354	Sobic.004G076100.1	NA	FAIL
Cluster_2896	Zm00008a028970,Zm00008a028971	Zm00008a028970	Sobic.002G319200.1	NA	PASS
Cluster_0695	Zm00008a001105,Zm00008a001104	Zm00008a001105	Sobic.001G418700.2	NA	PASS
Cluster_0517	Zm00008a004448,Zm00008a004447	Zm00008a004447	Sobic.001G259100.1	NA	PASS
Cluster_0292	Zm00008a002382,Zm00008a002383	Zm00008a002382	Sobic.001G267800.1	NA	PASS
Cluster_3142	Zm00008a031968,Zm00008a031967	Zm00008a031967	Sobic.003G191500.1	NA	PASS
Cluster_1506	Zm00008a014145,Zm00008a014146	Zm00008a014145	Sobic.003G257600.1	NA	PASS
Cluster_3382	Zm00008a034692,Zm00008a034691	Zm00008a034692	Sobic.010G199700.1	NA	PASS
Cluster_3570	Zm00008a033873,Zm00008a033872	Zm00008a033872	Sobic.010G018000.1	NA	PASS
Cluster_1868	Zm00008a017957,Zm00008a017956	Zm00008a017956	Sobic.007G001200.1	NA	PASS
Cluster_1762	Zm00008a016954,Zm00008a016961	Zm00008a016954	Sobic.004G281400.1	NA	PASS
Cluster_2444	Zm00008a020999,Zm00008a021000	Zm00008a021000	Sobic.004G053300.1	NA	PASS
Cluster_0234	Zm00008a037461,Zm00008a037460	Zm00008a037460	Sobic.009G036500.1	NA	PASS
Cluster_3089	Zm00008a031405,Zm00008a031404	Zm00008a031405	Sobic.009G083300.1	NA	PASS
Cluster_1714	Zm00008a016448,Zm00008a016449	Zm00008a016449	Sobic.004G170500.1	NA	PASS
Cluster_2898	Zm00008a028990,Zm00008a028989	Zm00008a028990	Sobic.002G323000.1	NA	PASS
Cluster_3579	Zm00008a033309,Zm00008a033310	Zm00008a033310	Sobic.010G096100.1	NA	PASS
Cluster_3146	Zm00008a032011,Zm00008a032012	Zm00008a032011	Sobic.003G201100.1	NA	PASS
Cluster_3503	Zm00008a035878,Zm00008a035879	Zm00008a035879	Sobic.001G462500.1	NA	PASS
Cluster_2302	Zm00008a019914,Zm00008a019913	Zm00008a019914	Sobic.001G199000.1	NA	PASS
Cluster_1073	Zm00008a010164,Zm00008a010165	Zm00008a010164	Sobic.005G145300.1	NA	PASS
Cluster_1267	Zm00008a012096,Zm00008a012097	Zm00008a012097	Sobic.008G099100.1	NA	FAIL
Cluster_3260	Zm00008a033183,Zm00008a033182	Zm00008a033183	Sobic.003G301800.1	NA	PASS
Cluster_0357	Zm00008a002944,Zm00008a002945	Zm00008a002944	Sobic.008G169400.1	NA	PASS
Cluster_2293	Zm00008a023301,Zm00008a023302	Zm00008a023301	Sobic.004G338800.1	NA	PASS
Cluster_1253	Zm00008a007771,Zm00008a007770	Zm00008a007770	NA	OS04T0276600-01	BLAST
Cluster_0592	Zm00008a005186,Zm00008a005187	Zm00008a005186	Sobic.001G088900.1	NA	PASS
Cluster_1703	Zm00008a016402,Zm00008a016403	Zm00008a016403	Sobic.004G163000.1	NA	PASS
Cluster_1768	Zm00008a016990,Zm00008a016991	Zm00008a016990	Sobic.004G276100.1	NA	PASS
Cluster_2406	Zm00008a019354,Zm00008a019355	Zm00008a019354	Sobic.001G081600.1	NA	PASS
Cluster_1781	Zm00008a017113,Zm00008a017107	Zm00008a017107	Sobic.004G261800.1	NA	PASS
Cluster_2825	Zm00008a028304,Zm00008a028305	Zm00008a028305	Sobic.002G229800.1	NA	PASS
Cluster_3265	Zm00008a033225,Zm00008a033224	Zm00008a033224	Sobic.003G293200.1	NA	FAIL
Cluster_1240	Zm00008a007672,Zm00008a007675	Zm00008a007672	Sobic.006G042200.1	NA	FAIL
Cluster_3483	Zm00008a035669,Zm00008a035670	Zm00008a035670	Sobic.001G433300.1	NA	PASS
Cluster_0037	Zm00008a038088,Zm00008a038089	Zm00008a038088	Sobic.006G115300.1	NA	PASS
Cluster_3284	Zm00008a030329,Zm00008a030328	Zm00008a030329	Sobic.003G016500.1	NA	FAIL
Cluster_1485	Zm00008a013973,Zm00008a013974	Zm00008a013973	Sobic.003G277900.1	NA	PASS
Cluster_1597	Zm00008a010684,Zm00008a010685	Zm00008a010684	Sobic.003G012100.1	NA	PASS
Cluster_1206	Zm00008a006134,Zm00008a006135	Zm00008a006135	Sobic.006G239000.1	NA	PASS
Cluster_0867	Zm00008a008126,Zm00008a008127	Zm00008a008126	NA	OS11T0191300-02	BLAST
Cluster_1018	Zm00008a006682,Zm00008a006681	Zm00008a006682	Sobic.006G161000.2	NA	PASS
Cluster_2260	Zm00008a022967,Zm00008a022968	Zm00008a022967	Sobic.004G239500.1	NA	PASS
Cluster_3300	Zm00008a030530,Zm00008a030531	Zm00008a030531	Sobic.003G155100.1	NA	FAIL
Cluster_3532	Zm00008a036192,Zm00008a036193	Zm00008a036192	Sobic.001G533300.1	NA	PASS
Cluster_0584	Zm00008a000801,Zm00008a000802	Zm00008a000802	Sobic.001G451400.1	NA	PASS
Cluster_0693	Zm00008a001083,Zm00008a001084	Zm00008a001084	Sobic.001G420900.1	NA	PASS
Cluster_0069	Zm00008a038426,Zm00008a038424	Zm00008a038424	Sobic.006G183100.1	NA	PASS
Cluster_1372	Zm00008a012936,Zm00008a012937	Zm00008a012937	Sobic.003G402400.1	NA	PASS
Cluster_3505	Zm00008a035898,Zm00008a035899	Zm00008a035898	Sobic.001G466000.1	NA	PASS
Cluster_1739	Zm00008a016683,Zm00008a016682	Zm00008a016683	Sobic.004G213800.1	NA	PASS
Cluster_3359	Zm00008a029981,Zm00008a029980	Zm00008a029980	Sobic.003G098800.1	NA	PASS
Cluster_0188	Zm00008a037157,Zm00008a037158	Zm00008a037158	Sobic.007G086600.1	NA	PASS
Cluster_0348	Zm00008a002865,Zm00008a002864	Zm00008a002864	Sobic.008G153100.1	NA	FAIL
Cluster_1951	Zm00008a018743,Zm00008a018744	Zm00008a018743	Sobic.004G049800.1	NA	PASS
Cluster_0689	Zm00008a000106,Zm00008a000105	Zm00008a000106	Sobic.001G532100.1	NA	PASS
Cluster_0391	Zm00008a003225,Zm00008a003226	Zm00008a003226	Sobic.007G211100.1	NA	PASS
Cluster_2009	Zm00008a015818,Zm00008a015817	Zm00008a015818	Sobic.007G189100.1	NA	PASS
Cluster_0257	Zm00008a037639,Zm00008a037640	Zm00008a037640	Sobic.006G025300.2	NA	PASS
Cluster_3461	Zm00008a035413,Zm00008a035412	Zm00008a035412	Sobic.001G389400.1	NA	PASS
Cluster_2461	Zm00008a021121,Zm00008a021122	Zm00008a021121	Sobic.004G065400.1	NA	PASS
Cluster_1747	Zm00008a016763,Zm00008a016766	Zm00008a016763	Sobic.004G223500.1	NA	PASS
Cluster_1055	Zm00008a010023,Zm00008a010024	Zm00008a010023	Sobic.005G088900.2	NA	PASS
Cluster_3170	Zm00008a032215,Zm00008a032216	Zm00008a032215	Sobic.003G247600.1	NA	PASS
Cluster_0854	Zm00008a005924,Zm00008a005923	Zm00008a005924	Sobic.006G269800.1	NA	PASS
Cluster_1013	Zm00008a009548,Zm00008a009549	Zm00008a009548	Sobic.002G337600.1	NA	PASS
Cluster_3138	Zm00008a031937,Zm00008a031936	Zm00008a031937	Sobic.003G186900.3	NA	PASS
Cluster_1656	Zm00008a011786,Zm00008a011787	Zm00008a011787	Sobic.003G153800.1	NA	PASS
Cluster_0725	Zm00008a000178,Zm00008a000179	Zm00008a000178	Sobic.001G524000.1	NA	PASS
Cluster_2190	Zm00008a022300,Zm00008a022301	Zm00008a022301	Sobic.004G212700.1	NA	PASS
Cluster_3169	Zm00008a032206,Zm00008a032204	Zm00008a032204	Sobic.003G245800.1	NA	PASS
Cluster_1866	Zm00008a017941,Zm00008a017927	Zm00008a017927	Sobic.007G184600.1	NA	PASS
Cluster_2153	Zm00008a021854,Zm00008a021852	Zm00008a021852	Sobic.004G157800.1	NA	PASS
Cluster_2642	Zm00008a026541,Zm00008a026540	Zm00008a026541	Sobic.009G245400.1	NA	PASS
Cluster_3371	Zm00008a031125,Zm00008a031109	Zm00008a031109	Sobic.009G077300.1	NA	PASS
Cluster_1733	Zm00008a016625,Zm00008a016624	Zm00008a016624	Sobic.004G202800.1	NA	PASS
Cluster_1136	Zm00008a006858,Zm00008a006857	Zm00008a006857	Sobic.006G149800.1	NA	PASS
Cluster_1406	Zm00008a013276,Zm00008a013277	Zm00008a013277	Sobic.003G362500.1	NA	PASS
Cluster_2730	Zm00008a024332,Zm00008a024334	Zm00008a024332	Sobic.010G050400.1	NA	PASS
