Anchor	Maize1	Maize2
Sobic.007G190800.1.v3.1	Zm00001d031651_T001	Zm00001d049858_T001
Sobic.010G258100.1.v3.1	Zm00001d014733_T001	Zm00001d036441_T001
Sobic.003G380200.1.v3.1	Zm00001d042601_T001	Zm00001d012205_T001
Sobic.006G109200.1.v3.1	NA	Zm00001d025624_T001
Sobic.007G225400.1.v3.1	NA	Zm00001d052799_T001
Sobic.002G342300.1.v3.1	Zm00001d021821_T001	NA
Sobic.006G081100.1.v3.1	Zm00001d003672_T001	Zm00001d025413_T001
Sobic.004G250700.1.v3.1	Zm00001d017925_T003	Zm00001d051756_T001
Sobic.002G396200.1.v3.1	Zm00001d022337_T002	NA
Sobic.002G163301.1.v3.1	Zm00001d020028_T001	NA
Sobic.008G112000.1.v3.1	Zm00001d023933_T001	NA
Sobic.004G343100.1.v3.1	Zm00001d018467_T001	NA
Sobic.006G154100.1.v3.1	Zm00001d002961_T001	NA
Sobic.003G335200.1.v3.1	Zm00001d043090_T001	Zm00001d012524_T004
Sobic.010G199800.1.v3.1	Zm00001d046654_T002	NA
Sobic.002G281600.1.v3.1	NA	Zm00001d006250_T001
Sobic.002G213600.1.v3.1	Zm00001d020606_T001	Zm00001d005803_T001
Sobic.001G353501.1.v3.1	Zm00001d029365_T002	NA
Sobic.002G372100.1.v3.1	Zm00001d022116_T001	NA
Sobic.005G175800.1.v3.1	Zm00001d048913_T001	NA
Sobic.009G016300.1.v3.1	Zm00001d035609_T001	NA
Sobic.003G158300.2.v3.1	NA	Zm00001d009182_T005
Sobic.010G089400.1.v3.1	Zm00001d044860_T001	NA
Sobic.004G209200.1.v3.1	Zm00001d017160_T001	NA
Sobic.002G194300.1.v3.1	NA	Zm00001d005714_T001
Sobic.003G086800.1.v3.1	Zm00001d040006_T001	Zm00001d008532_T001
Sobic.009G137000.1.v3.1	Zm00001d038189_T010	NA
Sobic.001G395500.1.v3.1	Zm00001d028890_T002	Zm00001d047636_T002
Sobic.003G293300.1.v3.1	Zm00001d043439_T003	NA
Sobic.003G050800.1.v3.1	Zm00001d039674_T001	NA
Sobic.006G104000.2.v3.1	Zm00001d003451_T001	NA
Sobic.006G165800.1.v3.1	Zm00001d002787_T001	NA
Sobic.001G496800.1.v3.1	Zm00001d027749_T001	NA
Sobic.003G216800.1.v3.1	NA	Zm00001d011323_T001
Sobic.010G110500.1.v3.1	Zm00001d045679_T001	NA
Sobic.003G145200.1.v3.1	Zm00001d040622_T001	NA
Sobic.001G102600.1.v3.1	NA	Zm00001d013340_T001
Sobic.001G188700.1.v3.1	Zm00001d032400_T001	NA
Sobic.004G301000.1.v3.1	Zm00001d017412_T001	Zm00001d051309_T001
Sobic.008G112550.1.v3.1	Zm00001d023923_T001	NA
Sobic.010G235200.2.v3.1	Zm00001d014497_T001	NA
Sobic.007G211500.1.v3.1	Zm00001d031431_T001	NA
Sobic.001G186100.1.v3.1	NA	Zm00001d013812_T001
Sobic.004G250000.3.v3.1	Zm00001d017932_T002	NA
Sobic.008G143800.1.v3.1	Zm00001d030849_T001	NA
Sobic.010G023400.1.v3.1	Zm00001d045458_T001	NA
Sobic.008G150700.1.v3.1	Zm00001d030935_T002	NA
Sobic.003G156200.1.v3.1	Zm00001d040764_T001	NA
Sobic.001G380200.1.v3.1	Zm00001d029066_T003	NA
Sobic.001G326000.1.v3.1	Zm00001d029618_T001	NA
Sobic.002G196200.1.v3.1	Zm00001d020409_T001	Zm00001d005726_T001
Sobic.002G004000.2.v3.1	Zm00001d018623_T001	NA
Sobic.007G163500.1.v3.1	Zm00001d031867_T001	NA
Sobic.003G205300.1.v3.1	Zm00001d044365_T001	NA
Sobic.001G411600.1.v3.1	Zm00001d028701_T001	NA
Sobic.002G051700.1.v3.1	Zm00001d018938_T001	NA
Sobic.001G176400.1.v3.1	Zm00001d033152_T001	NA
Sobic.002G141900.1.v3.1	Zm00001d019703_T001	NA
Sobic.001G444300.1.v3.1	Zm00001d028352_T002	Zm00001d047983_T001
Sobic.001G463600.1.v3.1	Zm00001d028072_T001	NA
Sobic.004G147500.1.v3.1	Zm00001d016506_T001	NA
Sobic.001G355000.1.v3.1	NA	Zm00001d047187_T001
Sobic.001G364600.1.v3.1	NA	Zm00001d047443_T002
Sobic.010G224300.1.v3.1	NA	Zm00001d036620_T001
Sobic.003G307400.1.v3.1	Zm00001d043346_T001	NA
Sobic.002G158900.1.v3.1	Zm00001d019957_T002	NA
Sobic.002G360500.1.v3.1	Zm00001d022006_T001	Zm00001d006749_T001
Sobic.006G062800.1.v3.1	Zm00001d003855_T005	Zm00001d025307_T004
Sobic.003G391200.2.v3.1	Zm00001d042481_T004	NA
Sobic.008G125700.1.v3.1	Zm00001d023810_T001	NA
Sobic.001G379500.1.v3.1	NA	Zm00001d047516_T001
Sobic.004G327400.1.v3.1	Zm00001d018360_T001	NA
Sobic.005G132200.1.v3.1	Zm00001d049297_T001	NA
Sobic.009G245400.1.v3.1	Zm00001d039133_T001	NA
Sobic.002G405500.3.v3.1	Zm00001d022414_T001	Zm00001d007096_T007
Sobic.003G438100.1.v3.1	Zm00001d042016_T001	Zm00001d011812_T001
Sobic.008G132600.1.v3.1	Zm00001d030659_T001	NA
Sobic.004G000800.1.v3.1	Zm00001d014917_T001	NA
Sobic.007G009500.1.v3.1	Zm00001d035035_T001	Zm00001d049713_T001
Sobic.004G116900.1.v3.1	NA	Zm00001d053351_T001
Sobic.001G330925.1.v3.1	Zm00001d029578_T001	Zm00001d047325_T001
Sobic.006G177800.1.v3.1	Zm00001d002678_T004,Zm00001d002678_T017	NA
Sobic.002G038300.1.v3.1	Zm00001d018821_T001	NA
Sobic.004G163200.1.v3.1	Zm00001d016674_T001	NA
Sobic.001G189000.1.v3.1	Zm00001d032405_T001	NA
Sobic.009G182500.1.v3.1	NA	Zm00001d010651_T001
Sobic.001G398400.2.v3.1	Zm00001d028840_T002	Zm00001d047673_T001
Sobic.005G025300.1.v3.1	Zm00001d052437_T001	NA
Sobic.001G451100.1.v3.1	Zm00001d028264_T002	NA
Sobic.010G026300.1.v3.1	NA	Zm00001d036073_T002
Sobic.002G216000.1.v3.1	Zm00001d020627_T001	NA
Sobic.007G086600.1.v3.1	Zm00001d024393_T001	NA
Sobic.004G327700.1.v3.1	Zm00001d018362_T001	NA
Sobic.008G191100.1.v3.1	NA	Zm00001d041203_T001
Sobic.004G236800.1.v3.1	Zm00001d018057_T001	NA
Sobic.006G168900.1.v3.1	Zm00001d002756_T001	NA
Sobic.003G347900.1.v3.1	Zm00001d042954_T001	Zm00001d012439_T001
Sobic.004G311000.1.v3.1	Zm00001d018195_T001	NA
Sobic.010G108900.1.v3.1	Zm00001d045665_T001	Zm00001d037326_T001
Sobic.002G329500.1.v3.1	Zm00001d021702_T001	Zm00001d006539_T001
Sobic.001G496600.1.v3.1	Zm00001d027752_T002	NA
Sobic.003G287100.1.v3.1	Zm00001d043539_T001	NA
Sobic.001G456000.1.v3.1	Zm00001d028216_T001	Zm00001d048083_T001
Sobic.009G194600.1.v3.1	Zm00001d038680_T001	NA
Sobic.007G159200.1.v3.1	Zm00001d031817_T003	NA
Sobic.001G254700.1.v3.1	Zm00001d033019_T001	Zm00001d014205_T001
Sobic.003G227000.1.v3.1	Zm00001d044167_T001	Zm00001d011410_T001
Sobic.002G302900.1.v3.1	Zm00001d021490_T001	NA
Sobic.006G282300.1.v3.1	Zm00001d002943_T011	Zm00001d026712_T001
Sobic.003G404400.3.v3.1	NA	Zm00001d012029_T001
Sobic.010G241000.1.v3.1	Zm00001d014564_T001	Zm00001d036535_T001
Sobic.007G146900.1.v3.1	Zm00001d032096_T005	NA
Sobic.010G220400.1.v3.1	Zm00001d046950_T001	Zm00001d036653_T001
Sobic.009G246400.1.v3.1	Zm00001d039142_T002	NA
Sobic.002G198400.1.v3.1	Zm00001d020433_T001	NA
Sobic.008G058300.1.v3.1	Zm00001d023587_T002	NA
Sobic.002G160100.1.v3.1	NA	Zm00001d005544_T001
Sobic.002G395500.1.v3.1	Zm00001d022330_T003	NA
Sobic.004G063100.1.v3.1	Zm00001d015464_T001	Zm00001d053753_T003
Sobic.006G245600.1.v3.1	Zm00001d002026_T001	NA
Sobic.006G186400.1.v3.1	Zm00001d002603_T001	NA
Sobic.001G114400.1.v3.1	Zm00001d033775_T001	NA
Sobic.001G041400.1.v3.1	Zm00001d034597_T003	Zm00001d013012_T001
Sobic.006G185300.1.v3.1	NA	Zm00001d026072_T001
Sobic.001G261501.1.v3.1	Zm00001d030518_T003	NA
Sobic.006G143600.1.v3.1	NA	Zm00001d025833_T005
Sobic.001G367000.1.v3.1	Zm00001d029214_T001	Zm00001d047456_T001
Sobic.006G183900.1.v3.1	Zm00001d002629_T001	Zm00001d026083_T001
Sobic.007G011400.2.v3.1	NA	Zm00001d049708_T002
Sobic.001G380500.1.v3.1	Zm00001d029065_T001	NA
Sobic.001G522400.1.v3.1	Zm00001d027462_T001	Zm00001d048454_T001
Sobic.001G533600.1.v3.1	Zm00001d027341_T001	NA
Sobic.001G492300.1.v3.1	Zm00001d027826_T001	Zm00001d048336_T003
Sobic.008G009900.5.v3.1	NA	Zm00001d044628_T004
Sobic.004G156900.1.v3.1	Zm00001d016593_T001	NA
Sobic.001G533200.1.v3.1	Zm00001d027346_T001	NA
Sobic.008G032300.1.v3.1	NA	Zm00001d044693_T001
Sobic.002G341700.1.v3.1	Zm00001d021813_T001	Zm00001d006612_T001
Sobic.008G144900.2.v3.1	Zm00001d030860_T003	NA
Sobic.002G131100.2.v3.1	Zm00001d019641_T002	NA
Sobic.005G017200.1.v3.1	Zm00001d052378_T001	Zm00001d005035_T001
Sobic.004G211400.1.v3.1	Zm00001d017177_T001	Zm00001d051052_T001
Sobic.002G272600.1.v3.1	Zm00001d021240_T001	Zm00001d006192_T001
Sobic.001G151900.1.v3.1	Zm00001d033504_T001	Zm00001d013658_T001
Sobic.010G042800.1.v3.1	Zm00001d045315_T002	NA
Sobic.006G219700.1.v3.1	Zm00001d002271_T002	NA
Sobic.003G300300.1.v3.1	Zm00001d043418_T136	NA
Sobic.005G086200.1.v3.1	Zm00001d049007_T001	NA
Sobic.002G197200.1.v3.1	Zm00001d020420_T001	NA
Sobic.009G000700.1.v3.1	NA	Zm00001d011117_T001
Sobic.006G112800.1.v3.1	Zm00001d003368_T001	NA
Sobic.001G062900.1.v3.1	Zm00001d034383_T002	NA
Sobic.001G404400.2.v3.1	Zm00001d028777_T001	Zm00001d047716_T001
Sobic.006G017100.1.v3.1	Zm00001d004410_T001	NA
Sobic.004G248000.1.v3.1	NA	Zm00001d051793_T001
Sobic.004G020700.1.v3.1	Zm00001d015065_T002	Zm00001d053927_T001
Sobic.004G260100.2.v3.1	Zm00001d017848_T002	NA
Sobic.010G096100.1.v3.1	Zm00001d044802_T001	NA
Sobic.010G029400.1.v3.1	Zm00001d045403_T001	Zm00001d036108_T001
Sobic.004G145500.3.v3.1	Zm00001d016486_T001	NA
Sobic.004G339100.1.v3.1	Zm00001d018439_T001	NA
Sobic.001G423800.1.v3.1	Zm00001d028577_T001	NA
Sobic.003G418600.1.v3.1	Zm00001d042184_T001	NA
Sobic.007G219400.1.v3.1	Zm00001d031311_T001	NA
Sobic.001G341600.1.v3.1	Zm00001d029468_T002	NA
Sobic.001G466200.1.v3.1	Zm00001d028104_T002	NA
Sobic.006G197900.2.v3.1	Zm00001d002488_T001	NA
Sobic.003G334700.1.v3.1	Zm00001d043093_T001	Zm00001d012525_T001
Sobic.004G232000.1.v3.1	NA	Zm00001d052219_T001
Sobic.007G188900.1.v3.1	Zm00001d031669_T001	NA
Sobic.002G271100.3.v3.1	Zm00001d021263_T001	NA
Sobic.001G534300.1.v3.1	Zm00001d027335_T001	NA
Sobic.004G104800.1.v3.1	Zm00001d016197_T001	NA
Sobic.004G179500.1.v3.1	Zm00001d016853_T001	NA
Sobic.002G215866.1.v3.1	Zm00001d020626_T001	NA
Sobic.001G404900.1.v3.1	Zm00001d028771_T001	NA
Sobic.001G113700.1.v3.1	Zm00001d033778_T001	NA
Sobic.003G418500.1.v3.1	Zm00001d042187_T001	NA
Sobic.002G157000.2.v3.1	Zm00001d019968_T001	Zm00001d005516_T001
Sobic.004G327100.1.v3.1	Zm00001d018355_T001	NA
Sobic.003G309050.1.v3.1	Zm00001d043330_T001	NA
Sobic.004G297950.1.v3.1	Zm00001d017454_T001	NA
Sobic.003G035500.1.v3.1	Zm00001d039512_T001	NA
Sobic.001G360900.1.v3.1	Zm00001d029272_T003	Zm00001d047426_T002
Sobic.007G063100.1.v3.1	NA	Zm00001d049452_T002
Sobic.010G269700.1.v3.1	Zm00001d014814_T002	Zm00001d036382_T005
Sobic.006G123300.1.v3.1	Zm00001d003271_T001	NA
Sobic.001G208700.2.v3.1	Zm00001d032615_T002	NA
Sobic.006G205200.1.v3.1	Zm00001d002415_T001	NA
Sobic.007G191700.2.v3.1	Zm00001d031641_T002	NA
Sobic.010G230700.1.v3.1	Zm00001d014355_T001	Zm00001d036570_T001
Sobic.001G535200.1.v3.1	NA	Zm00001d048513_T001
Sobic.008G119800.2.v3.1	NA	Zm00001d041684_T001
Sobic.008G023300.1.v3.1	Zm00001d023303_T002	NA
Sobic.006G178400.1.v3.1	NA	Zm00001d026132_T001
Sobic.002G252100.1.v3.1	Zm00001d020975_T001	Zm00001d006046_T002
Sobic.003G303600.1.v3.1	NA	Zm00001d012690_T002
Sobic.007G029700.1.v3.1	Zm00001d035208_T001	NA
Sobic.004G243800.1.v3.1	Zm00001d017987_T002	NA
Sobic.002G087000.1.v3.1	Zm00001d019262_T001	NA
Sobic.007G098600.1.v3.1	Zm00001d024119_T001	NA
Sobic.001G022900.1.v3.1	Zm00001d034760_T001	NA
Sobic.002G105200.1.v3.1	Zm00001d019363_T001	NA
Sobic.002G121900.1.v3.1	Zm00001d019538_T001	NA
Sobic.001G431000.1.v3.1	Zm00001d028490_T001	Zm00001d047882_T002
Sobic.009G143000.1.v3.1	Zm00001d038222_T001	Zm00001d010230_T001
Sobic.009G190200.1.v3.1	Zm00001d038644_T001	NA
Sobic.010G091000.1.v3.1	NA	Zm00001d037215_T001
Sobic.003G031900.1.v3.1	Zm00001d039468_T001	Zm00001d008843_T001
Sobic.002G356200.1.v3.1	Zm00001d021956_T002	NA
Sobic.007G222700.1.v3.1	Zm00001d031282_T001	Zm00001d052817_T001
Sobic.001G251100.2.v3.1	Zm00001d032979_T001	NA
Sobic.006G199900.1.v3.1	NA	Zm00001d026205_T001
Sobic.002G294500.1.v3.1	NA	Zm00001d006329_T001
Sobic.009G020100.1.v3.1	Zm00001d035579_T003	NA
Sobic.001G215000.1.v3.1	Zm00001d032662_T001	Zm00001d013991_T001
Sobic.004G092400.1.v3.1	NA	Zm00001d053591_T002
Sobic.009G126400.1.v3.1	Zm00001d038107_T002	NA
Sobic.006G135200.1.v3.1	Zm00001d003161_T001	NA
Sobic.010G199500.1.v3.1	Zm00001d046659_T001	Zm00001d036778_T001
Sobic.001G030200.1.v3.1	Zm00001d034699_T001	NA
Sobic.004G272200.1.v3.1	Zm00001d017709_T001	NA
Sobic.006G151500.1.v3.1	Zm00001d002989_T001	Zm00001d025885_T001
Sobic.002G114300.1.v3.1	NA	Zm00001d005161_T001
Sobic.001G139100.1.v3.1	NA	Zm00001d013553_T001
Sobic.009G133500.2.v3.1	Zm00001d038156_T007	Zm00001d010315_T003
Sobic.001G323701.1.v3.1	NA	Zm00001d048569_T001
Sobic.003G398800.1.v3.1	NA	Zm00001d012083_T001
Sobic.001G320400.1.v3.1	Zm00001d029681_T001	NA
Sobic.001G193300.1.v3.1	NA	Zm00001d013840_T002
Sobic.001G083900.1.v3.1	Zm00001d034074_T003	NA
Sobic.004G026200.1.v3.1	NA	Zm00001d053964_T001
Sobic.009G153800.1.v3.1	Zm00001d038282_T001	NA
Sobic.006G009800.1.v3.1	Zm00001d004496_T001	Zm00001d024879_T001
Sobic.004G082000.1.v3.1	Zm00001d015796_T001	Zm00001d053654_T001
Sobic.008G080100.1.v3.1	Zm00001d023994_T002	NA
Sobic.004G342500.1.v3.1	NA	Zm00001d051928_T001
Sobic.005G231100.1.v3.1	Zm00001d048599_T001	NA
Sobic.009G102900.1.v3.1	Zm00001d038021_T001	NA
Sobic.007G180900.1.v3.1	Zm00001d031732_T001	Zm00001d052733_T001
Sobic.009G187900.1.v3.1	Zm00001d038612_T001	NA
Sobic.003G001500.1.v3.1	Zm00001d039256_T001	NA
Sobic.010G078900.1.v3.1	Zm00001d044971_T002	NA
Sobic.002G040300.1.v3.1	Zm00001d018838_T001	NA
Sobic.001G078500.1.v3.1	NA	Zm00001d013196_T001
Sobic.008G021200.1.v3.1	NA	Zm00001d044665_T001
Sobic.001G315800.1.v3.1	Zm00001d029723_T001	NA
Sobic.004G320300.1.v3.1	Zm00001d018292_T001	NA
Sobic.006G033101.1.v3.1	Zm00001d004154_T001	NA
Sobic.003G013100.1.v3.1	Zm00001d039326_T001	NA
Sobic.010G132700.1.v3.1	Zm00001d045905_T001	NA
Sobic.010G058200.1.v3.1	Zm00001d045160_T002	NA
Sobic.002G355100.1.v3.1	Zm00001d021948_T001	NA
Sobic.002G381900.1.v3.1	Zm00001d022194_T001	NA
Sobic.003G336300.1.v3.1	Zm00001d043082_T001	NA
Sobic.009G215500.3.v3.1	Zm00001d038868_T001	Zm00001d009424_T001
Sobic.009G057900.1.v3.1	Zm00001d037518_T001	NA
Sobic.001G150300.1.v3.1	Zm00001d033489_T001	NA
Sobic.010G074600.1.v3.1	Zm00001d045017_T001	NA
Sobic.003G259100.1.v3.1	Zm00001d043842_T001	NA
Sobic.007G227100.1.v3.1	Zm00001d031256_T002	NA
Sobic.003G218801.1.v3.1	Zm00001d044464_T001	NA
Sobic.005G180800.1.v3.1	Zm00001d048892_T001	Zm00001d007600_T001
Sobic.004G198500.1.v3.1	Zm00001d017049_T001	Zm00001d050923_T001
Sobic.006G244900.1.v3.1	Zm00001d002028_T001	Zm00001d026478_T001
Sobic.006G275300.1.v3.1	NA	Zm00001d026673_T001
Sobic.001G312000.2.v3.1	NA	Zm00001d047372_T001
Sobic.007G179000.1.v3.1	Zm00001d032040_T001	Zm00001d053208_T001
Sobic.007G006700.1.v3.1	Zm00001d034990_T001	NA
Sobic.004G252600.1.v3.1	Zm00001d017911_T001	Zm00001d051739_T001
Sobic.002G304700.1.v3.1	NA	Zm00001d006384_T001
Sobic.003G375500.1.v3.1	NA	Zm00001d012233_T001
Sobic.004G240800.1.v3.1	Zm00001d018025_T001	NA
Sobic.001G286300.1.v3.1	Zm00001d030079_T001	Zm00001d014416_T001
Sobic.001G058400.1.v3.1	NA	Zm00001d013081_T001
Sobic.003G348500.1.v3.1	Zm00001d042946_T001	NA
Sobic.003G396700.1.v3.1	Zm00001d042432_T007	NA
Sobic.003G149300.1.v3.1	Zm00001d040665_T001	NA
Sobic.010G093600.2.v3.1	Zm00001d044819_T002	NA
Sobic.001G310100.1.v3.1	NA	Zm00001d047382_T001
Sobic.002G215000.2.v3.1	NA	Zm00001d005814_T001
Sobic.006G056700.1.v3.1	Zm00001d003902_T002	NA
Sobic.006G265000.1.v3.1	Zm00001d001849_T001	NA
Sobic.005G210600.1.v3.1	Zm00001d048671_T001	NA
Sobic.009G192000.1.v3.1	NA	Zm00001d010711_T001
Sobic.001G132800.1.v3.1	NA	Zm00001d013527_T001
Sobic.004G248500.1.v3.1	NA	Zm00001d051791_T001
Sobic.007G119101.1.v3.1	NA	Zm00001d050255_T001
Sobic.007G029600.1.v3.1	Zm00001d035207_T001	NA
Sobic.004G255100.1.v3.1	Zm00001d017896_T002	Zm00001d051696_T001
Sobic.003G365800.1.v3.1	Zm00001d042754_T001	NA
Sobic.007G137700.1.v3.1	Zm00001d032186_T001	NA
Sobic.008G082000.1.v3.1	NA	Zm00001d041160_T001
Sobic.009G011700.1.v3.1	NA	Zm00001d011066_T003
Sobic.007G120401.1.v3.1	NA	Zm00001d050265_T001
Sobic.006G212400.1.v3.1	Zm00001d002342_T001	NA
Sobic.003G048200.1.v3.1	Zm00001d039650_T001	NA
Sobic.003G306500.1.v3.1	Zm00001d043350_T002	NA
Sobic.007G048600.1.v3.1	Zm00001d024541_T001	Zm00001d049539_T001
Sobic.004G345600.1.v3.1	NA	Zm00001d051911_T001
Sobic.003G117300.2.v3.1	Zm00001d040294_T001	NA
Sobic.005G204500.1.v3.1	Zm00001d048715_T013	NA
Sobic.004G068300.1.v3.1	Zm00001d015569_T001	Zm00001d053727_T001
Sobic.010G058000.1.v3.1	Zm00001d045162_T001	NA
Sobic.003G194300.1.v3.1	Zm00001d044255_T001	Zm00001d011224_T001
Sobic.009G109200.1.v3.1	Zm00001d037950_T004	NA
Sobic.005G114400.1.v3.1	Zm00001d049211_T001	NA
Sobic.009G255500.1.v3.1	Zm00001d039166_T001	NA
Sobic.002G160300.1.v3.1	Zm00001d020006_T001	NA
Sobic.002G303500.1.v3.1	Zm00001d021497_T006	Zm00001d006372_T001
Sobic.006G098400.1.v3.1	NA	Zm00001d025549_T001
Sobic.010G056200.1.v3.1	Zm00001d045176_T001	Zm00001d037473_T003
Sobic.004G103600.1.v3.1	Zm00001d016203_T002	NA
Sobic.001G051100.1.v3.1	Zm00001d034506_T001	NA
Sobic.002G325800.1.v3.1	Zm00001d021677_T001	Zm00001d006525_T001
Sobic.007G127700.1.v3.1	Zm00001d032321_T001	NA
Sobic.003G442100.1.v3.1	Zm00001d041981_T001	NA
Sobic.001G391500.1.v3.1	Zm00001d028930_T001	Zm00001d047579_T001
Sobic.001G513000.1.v3.1	Zm00001d027555_T001	NA
Sobic.008G156700.1.v3.1	NA	Zm00001d041415_T001
Sobic.010G008800.1.v3.1	Zm00001d045555_T001	NA
Sobic.003G260700.2.v3.1	Zm00001d043831_T001	Zm00001d011615_T001
Sobic.003G385000.1.v3.1	Zm00001d042551_T002	NA
Sobic.001G381600.1.v3.1	NA	Zm00001d047527_T002
Sobic.005G152400.1.v3.1	NA	Zm00001d007466_T001
Sobic.001G217700.1.v3.1	Zm00001d032688_T002	Zm00001d014016_T001
Sobic.004G318400.1.v3.1	Zm00001d018280_T001	Zm00001d052106_T001
Sobic.002G038400.2.v3.1	Zm00001d018820_T005	NA
Sobic.006G245500.1.v3.1	Zm00001d002025_T001	NA
Sobic.001G511200.1.v3.1	Zm00001d027589_T001	Zm00001d048366_T001
Sobic.003G209200.1.v3.1	Zm00001d044393_T002	Zm00001d011282_T001
Sobic.009G056800.1.v3.1	Zm00001d037530_T002	NA
Sobic.010G186500.1.v3.1	Zm00001d046531_T001	Zm00001d036878_T002
Sobic.010G120800.1.v3.1	Zm00001d045785_T001	NA
Sobic.001G528600.1.v3.1	Zm00001d027403_T001	Zm00001d048481_T001
Sobic.007G123600.1.v3.1	NA	Zm00001d050284_T005
Sobic.009G231600.1.v3.1	Zm00001d039004_T002	NA
Sobic.009G030701.1.v3.1	Zm00001d024717_T001	NA
Sobic.003G309500.1.v3.1	Zm00001d043325_T001	NA
Sobic.009G174300.1.v3.1	NA	Zm00001d010616_T001
Sobic.003G345300.1.v3.1	Zm00001d042978_T001	NA
Sobic.003G140000.1.v3.1	NA	Zm00001d008175_T001
Sobic.004G348300.2.v3.1	Zm00001d018503_T002	Zm00001d051898_T001
Sobic.009G242501.1.v3.1	Zm00001d039108_T001	Zm00001d009650_T001,Zm00001d009657_T001
Sobic.010G180400.1.v3.1	Zm00001d046454_T001	Zm00001d036919_T001
Sobic.001G376800.1.v3.1	NA	Zm00001d047502_T001
Sobic.003G353800.1.v3.1	Zm00001d042887_T001	Zm00001d012402_T001
Sobic.001G034300.1.v3.1	Zm00001d034651_T001	Zm00001d012963_T001
Sobic.004G042200.1.v3.1	Zm00001d015290_T001	NA
Sobic.001G087700.1.v3.1	Zm00001d034035_T002	NA
Sobic.001G418200.1.v3.1	Zm00001d028651_T001	NA
Sobic.001G522700.1.v3.1	Zm00001d027459_T001	Zm00001d048457_T001
Sobic.009G110500.2.v3.1	Zm00001d037945_T001	Zm00001d009894_T001
Sobic.002G313400.1.v3.1	NA	Zm00001d006459_T003
Sobic.006G097100.1.v3.1	Zm00001d003515_T001	Zm00001d025541_T001
Sobic.004G324100.1.v3.1	Zm00001d018333_T001	NA
Sobic.005G188300.1.v3.1	Zm00001d048831_T001	NA
Sobic.010G104900.3.v3.1	Zm00001d044730_T001	Zm00001d037343_T002
Sobic.005G100300.1.v3.1	Zm00001d049138_T001	NA
Sobic.009G205800.1.v3.1	Zm00001d038765_T001	Zm00001d010802_T001
Sobic.003G070200.1.v3.1	Zm00001d039845_T001	NA
Sobic.002G304500.1.v3.1	NA	Zm00001d006382_T002
Sobic.003G364900.2.v3.1	Zm00001d042764_T001	Zm00001d012290_T001
Sobic.008G031300.1.v3.1	NA	Zm00001d044689_T002
Sobic.007G159700.1.v3.1	Zm00001d031825_T001	NA
Sobic.009G144050.1.v3.1	Zm00001d038228_T001	Zm00001d010222_T001
Sobic.003G073000.1.v3.1	Zm00001d039871_T001	Zm00001d008617_T001
Sobic.004G207900.1.v3.1	Zm00001d017144_T002	Zm00001d051014_T001
Sobic.009G250700.1.v3.1	Zm00001d039193_T001	NA
Sobic.010G156601.1.v3.1	Zm00001d046140_T001	NA
Sobic.002G426400.1.v3.1	Zm00001d022560_T001	Zm00001d007202_T001
Sobic.001G426500.1.v3.1	Zm00001d028547_T001	NA
Sobic.001G296000.1.v3.1	Zm00001d029947_T001	NA
Sobic.001G494500.2.v3.1	Zm00001d027799_T001	NA
Sobic.004G294500.1.v3.1	Zm00001d017493_T001	Zm00001d051368_T001
Sobic.004G291300.2.v3.1	NA	Zm00001d051386_T001
Sobic.006G053400.1.v3.1	Zm00001d003939_T012	NA
Sobic.005G185400.1.v3.1	Zm00001d048847_T001	NA
Sobic.003G083500.1.v3.1	Zm00001d039967_T001	NA
Sobic.003G262500.1.v3.1	Zm00001d043801_T002	Zm00001d011624_T001
Sobic.003G006400.1.v3.1	NA	Zm00001d009004_T001
Sobic.003G057366.1.v3.1	Zm00001d039733_T001	Zm00001d008668_T001
Sobic.004G104900.1.v3.1	Zm00001d016188_T001	Zm00001d053548_T001
Sobic.007G028900.4.v3.1	Zm00001d035197_T001	NA
Sobic.009G187100.1.v3.1	Zm00001d038606_T001	NA
Sobic.009G045300.1.v3.1	NA	Zm00001d010863_T001
Sobic.006G030200.1.v3.1	Zm00001d004126_T001	NA
Sobic.007G031300.3.v3.1	Zm00001d024704_T001	NA
Sobic.001G043000.1.v3.1	NA	Zm00001d013022_T001
Sobic.001G527100.1.v3.1	Zm00001d027421_T001	NA
Sobic.005G080600.1.v3.1	Zm00001d049129_T001	NA
Sobic.001G151700.1.v3.1	NA	Zm00001d013656_T001
Sobic.010G174900.1.v3.1	Zm00001d046370_T001	NA
Sobic.003G299200.1.v3.1	Zm00001d043426_T001	NA
Sobic.002G350100.2.v3.1	Zm00001d021887_T001	NA
Sobic.004G014700.1.v3.1	Zm00001d015018_T001	NA
Sobic.010G056300.1.v3.1	NA	Zm00001d037476_T001
Sobic.004G091600.1.v3.1	NA	Zm00001d053594_T001
Sobic.009G188900.1.v3.1	Zm00001d038620_T002	NA
Sobic.004G337800.1.v3.1	Zm00001d018423_T013	NA
Sobic.006G127000.1.v3.1	Zm00001d003248_T003	Zm00001d025724_T001
Sobic.003G445100.1.v3.1	Zm00001d041949_T001	NA
Sobic.004G250200.1.v3.1	Zm00001d017930_T003	NA
Sobic.006G188200.2.v3.1	Zm00001d002589_T001	Zm00001d026056_T001
Sobic.008G038400.1.v3.1	Zm00001d023426_T001	NA
Sobic.001G088700.2.v3.1	Zm00001d034020_T001	NA
Sobic.008G063400.1.v3.1	NA	Zm00001d041818_T001
